"timestamp","temperature"
2015-01-03 10:58:28,36.3
2015-01-03 11:50:23,36.3
2015-01-03 12:42:18,36.3
2015-01-03 13:34:13,36.3
2015-01-03 14:26:08,36.3
2015-01-03 15:18:03,36.3
2015-01-03 16:09:58,36.3
2015-01-03 17:01:53,36.3
2015-01-03 17:53:48,36.3
2015-01-03 18:45:43,36.3
2015-01-03 19:37:38,36.2
2015-01-03 20:29:33,36.2
2015-01-03 21:21:28,36.2
2015-01-03 22:13:23,36.3
2015-01-03 23:05:18,36.3
2015-01-03 23:57:13,36.3
2015-01-04 00:49:09,36.2
2015-01-04 01:41:04,36.2
2015-01-04 02:32:59,36.2
2015-01-04 03:24:54,36.3
2015-01-04 04:16:49,36.2
2015-01-04 05:08:44,36.2
2015-01-04 06:00:39,36.2
2015-01-04 06:52:34,36.2
2015-01-04 07:44:29,36.2
2015-01-04 08:36:24,36.2
2015-01-04 09:28:19,36.2
2015-01-04 10:20:14,36.2
2015-01-04 11:12:09,36.2
2015-01-04 12:04:04,36.2
2015-01-04 12:55:59,36.2
2015-01-04 13:47:54,36.2
2015-01-04 14:39:49,36.2
2015-01-04 15:31:44,36.2
2015-01-04 16:23:39,36.2
2015-01-04 17:15:34,36.2
2015-01-04 18:07:30,36.2
2015-01-04 18:59:25,36.2
2015-01-04 19:51:20,36.2
2015-01-04 20:43:15,36.1
2015-01-04 21:35:10,36.1
2015-01-04 22:27:05,36.1
2015-01-04 23:19:00,36.1
2015-01-05 00:10:55,36.1
2015-01-05 01:02:50,36.1
2015-01-05 01:54:45,36.2
2015-01-05 02:46:40,36.2
2015-01-05 03:38:35,36.1
2015-01-05 04:30:30,36.2
2015-01-05 05:22:25,36.1
2015-01-05 06:14:20,36.2
2015-01-05 07:06:15,36.1
2015-01-05 07:58:10,36.1
2015-01-05 08:50:05,36.1
2015-01-05 09:42:00,36.1
2015-01-05 10:33:55,36.1
2015-01-05 11:25:50,36.1
2015-01-05 12:17:46,36.1
2015-01-05 13:09:41,36.1
2015-01-05 14:01:36,36.2
2015-01-05 14:53:31,36.2
2015-01-05 15:45:26,36.2
2015-01-05 16:37:21,36.2
2015-01-05 17:29:16,36.2
2015-01-05 18:21:11,36.2
2015-01-05 19:13:06,36.2
2015-01-05 20:05:01,36.2
2015-01-05 20:56:56,36.2
2015-01-05 21:48:51,36.2
2015-01-05 22:40:46,36.2
2015-01-05 23:32:41,36.2
2015-01-06 00:24:36,36.2
2015-01-06 01:16:31,36.2
2015-01-06 02:08:26,36.2
2015-01-06 03:00:21,36.2
2015-01-06 03:52:16,36.2
2015-01-06 04:44:11,36.2
2015-01-06 05:36:06,36.2
2015-01-06 06:28:02,36.1
2015-01-06 07:19:57,36.2
2015-01-06 08:11:52,36.2
2015-01-06 09:03:47,36.2
2015-01-06 09:55:42,36.2
2015-01-06 10:47:37,36.2
2015-01-06 11:39:32,36.2
2015-01-06 12:31:27,36.2
2015-01-06 13:23:22,36.2
2015-01-06 14:15:17,36.2
2015-01-06 15:07:12,36.2
2015-01-06 15:59:07,36.2
2015-01-06 16:51:02,36.2
2015-01-06 17:42:57,36.2
2015-01-06 18:34:52,36.2
2015-01-06 19:26:47,36.2
2015-01-06 20:18:42,36.2
2015-01-06 21:10:37,36.2
2015-01-06 22:02:32,36.2
2015-01-06 22:54:27,36.3
2015-01-06 23:46:23,36.2
2015-01-07 00:38:18,36.2
2015-01-07 01:30:13,36.3
2015-01-07 02:22:08,36.3
2015-01-07 03:14:03,36.3
2015-01-07 04:05:58,36.3
2015-01-07 04:57:53,36.3
2015-01-07 05:49:48,36.3
2015-01-07 06:41:43,36.3
2015-01-07 07:33:38,36.4
2015-01-07 08:25:33,36.4
2015-01-07 09:17:28,36.4
2015-01-07 10:09:23,36.4
2015-01-07 11:01:18,36.4
2015-01-07 11:53:13,36.4
2015-01-07 12:45:08,36.4
2015-01-07 13:37:03,36.4
2015-01-07 14:28:58,36.4
2015-01-07 15:20:53,36.4
2015-01-07 16:12:48,36.4
2015-01-07 17:04:43,36.4
2015-01-07 17:56:39,36.4
2015-01-07 18:48:34,36.4
2015-01-07 19:40:29,36.4
2015-01-07 20:32:24,36.5
2015-01-07 21:24:19,36.5
2015-01-07 22:16:14,36.5
2015-01-07 23:08:09,36.5
2015-01-08 00:00:04,36.5
2015-01-08 00:51:59,36.6
2015-01-08 01:43:54,36.6
2015-01-08 02:35:49,36.6
2015-01-08 03:27:44,36.6
2015-01-08 04:19:39,36.6
2015-01-08 05:11:34,36.6
2015-01-08 06:03:29,36.6
2015-01-08 06:55:24,36.5
2015-01-08 07:47:19,36.5
2015-01-08 08:39:14,36.5
2015-01-08 09:31:09,36.5
2015-01-08 10:23:04,36.5
2015-01-08 11:15:00,36.5
2015-01-08 12:06:55,36.5
2015-01-08 12:58:50,36.5
2015-01-08 13:50:45,36.5
2015-01-08 14:42:40,36.5
2015-01-08 15:34:35,36.5
2015-01-08 16:26:30,36.5
2015-01-08 17:18:25,36.5
2015-01-08 18:10:20,36.5
2015-01-08 19:02:15,36.5
2015-01-08 19:54:10,36.5
2015-01-08 20:46:05,36.5
2015-01-08 21:38:00,36.5
2015-01-08 22:29:55,36.5
2015-01-08 23:21:50,36.5
2015-01-09 00:13:45,36.5
2015-01-09 01:05:40,36.5
2015-01-09 01:57:35,36.5
2015-01-09 02:49:30,36.5
2015-01-09 03:41:25,36.5
2015-01-09 04:33:20,36.5
2015-01-09 05:25:16,36.5
2015-01-09 06:17:11,36.5
2015-01-09 07:09:06,36.5
2015-01-09 08:01:01,36.5
2015-01-09 08:52:56,36.5
2015-01-09 09:44:51,36.5
2015-01-09 10:36:46,36.5
2015-01-09 11:28:41,36.5
2015-01-09 12:20:36,36.5
2015-01-09 13:12:31,36.5
2015-01-09 14:04:26,36.5
2015-01-09 14:56:21,36.5
2015-01-09 15:48:16,36.5
2015-01-09 16:40:11,36.5
2015-01-09 17:32:06,36.6
2015-01-09 18:24:01,36.6
2015-01-09 19:15:56,36.6
2015-01-09 20:07:51,36.6
2015-01-09 20:59:46,36.6
2015-01-09 21:51:41,36.6
2015-01-09 22:43:36,36.7
2015-01-09 23:35:32,36.7
2015-01-10 00:27:27,36.7
2015-01-10 01:19:22,36.6
2015-01-10 02:11:17,36.7
2015-01-10 03:03:12,36.7
2015-01-10 03:55:07,36.7
2015-01-10 04:47:02,36.6
2015-01-10 05:38:57,36.6
2015-01-10 06:30:52,36.6
2015-01-10 07:22:47,36.6
2015-01-10 08:14:42,36.6
2015-01-10 09:06:37,36.7
2015-01-10 09:58:32,36.7
2015-01-10 10:50:27,36.7
2015-01-10 11:42:22,36.7
2015-01-10 12:34:17,36.6
2015-01-10 13:26:12,36.6
2015-01-10 14:18:07,36.6
2015-01-10 15:10:02,36.7
2015-01-10 16:01:57,36.7
2015-01-10 16:53:53,36.7
2015-01-10 17:45:48,36.8
2015-01-10 18:37:43,36.7
2015-01-10 19:29:38,36.7
2015-01-10 20:21:33,36.7
2015-01-10 21:13:28,36.7
2015-01-10 22:05:23,36.7
2015-01-10 22:57:18,36.7
2015-01-10 23:49:13,36.7
2015-01-11 00:41:08,36.7
2015-01-11 01:33:03,36.7
2015-01-11 02:24:58,36.8
2015-01-11 03:16:53,36.8
2015-01-11 04:08:48,36.8
2015-01-11 05:00:43,36.7
2015-01-11 05:52:38,36.7
2015-01-11 06:44:33,36.7
2015-01-11 07:36:28,36.7
2015-01-11 08:28:23,36.7
2015-01-11 09:20:18,36.7
2015-01-11 10:12:13,36.7
2015-01-11 11:04:09,36.8
2015-01-11 11:56:04,36.8
2015-01-11 12:47:59,36.8
2015-01-11 13:39:54,36.8
2015-01-11 14:31:49,36.8
2015-01-11 15:23:44,36.8
2015-01-11 16:15:39,36.8
2015-01-11 17:07:34,36.8
2015-01-11 17:59:29,36.8
2015-01-11 18:51:24,36.8
2015-01-11 19:43:19,36.8
2015-01-11 20:35:14,36.8
2015-01-11 21:27:09,36.8
2015-01-11 22:19:04,36.8
2015-01-11 23:10:59,36.8
2015-01-12 00:02:54,36.9
2015-01-12 00:54:49,36.9
2015-01-12 01:46:44,36.9
2015-01-12 02:38:39,36.9
2015-01-12 03:30:34,36.9
2015-01-12 04:22:30,36.9
2015-01-12 05:14:25,36.9
2015-01-12 06:06:20,36.9
2015-01-12 06:58:15,36.9
2015-01-12 07:50:10,36.9
2015-01-12 08:42:05,36.9
2015-01-12 09:34:00,36.9
2015-01-12 10:25:55,36.9
2015-01-12 11:17:50,36.9
2015-01-12 12:09:45,36.9
2015-01-12 13:01:40,36.9
2015-01-12 13:53:35,36.9
2015-01-12 14:45:30,36.8
2015-01-12 15:37:25,36.9
2015-01-12 16:29:20,36.9
2015-01-12 17:21:15,36.9
2015-01-12 18:13:10,36.9
2015-01-12 19:05:05,36.9
2015-01-12 19:57:00,36.8
2015-01-12 20:48:55,36.8
2015-01-12 21:40:50,36.8
2015-01-12 22:32:46,36.8
2015-01-12 23:24:41,36.8
2015-01-13 00:16:36,36.8
2015-01-13 01:08:31,36.8
2015-01-13 02:00:26,36.8
2015-01-13 02:52:21,36.8
2015-01-13 03:44:16,36.8
2015-01-13 04:36:11,36.8
2015-01-13 05:28:06,36.8
2015-01-13 06:20:01,36.8
2015-01-13 07:11:56,36.8
2015-01-13 08:03:51,36.8
2015-01-13 08:55:46,36.7
2015-01-13 09:47:41,36.8
2015-01-13 10:39:36,36.8
2015-01-13 11:31:31,36.8
2015-01-13 12:23:26,36.8
2015-01-13 13:15:21,36.8
2015-01-13 14:07:16,36.8
2015-01-13 14:59:11,36.8
2015-01-13 15:51:06,36.7
2015-01-13 16:43:02,36.7
2015-01-13 17:34:57,36.7
2015-01-13 18:26:52,36.7
2015-01-13 19:18:47,36.7
2015-01-13 20:10:42,36.7
2015-01-13 21:02:37,36.6
2015-01-13 21:54:32,36.7
2015-01-13 22:46:27,36.6
2015-01-13 23:38:22,36.7
2015-01-14 00:30:17,36.7
2015-01-14 01:22:12,36.7
2015-01-14 02:14:07,36.7
2015-01-14 03:06:02,36.7
2015-01-14 03:57:57,36.7
2015-01-14 04:49:52,36.7
2015-01-14 05:41:47,36.7
2015-01-14 06:33:42,36.7
2015-01-14 07:25:37,36.7
2015-01-14 08:17:32,36.6
2015-01-14 09:09:27,36.6
2015-01-14 10:01:23,36.6
2015-01-14 10:53:18,36.6
2015-01-14 11:45:13,36.6
2015-01-14 12:37:08,36.6
2015-01-14 13:29:03,36.6
2015-01-14 14:20:58,36.5
2015-01-14 15:12:53,36.5
2015-01-14 16:04:48,36.5
2015-01-14 16:56:43,36.5
2015-01-14 17:48:38,36.5
2015-01-14 18:40:33,36.5
2015-01-14 19:32:28,36.5
2015-01-14 20:24:23,36.6
2015-01-14 21:16:18,36.6
2015-01-14 22:08:13,36.6
2015-01-14 23:00:08,36.5
2015-01-14 23:52:03,36.5
2015-01-15 00:43:58,36.5
2015-01-15 01:35:53,36.6
2015-01-15 02:27:48,36.6
2015-01-15 03:19:43,36.6
2015-01-15 04:11:39,36.6
2015-01-15 05:03:34,36.6
2015-01-15 05:55:29,36.6
2015-01-15 06:47:24,36.5
2015-01-15 07:39:19,36.5
2015-01-15 08:31:14,36.5
2015-01-15 09:23:09,36.5
2015-01-15 10:15:04,36.5
2015-01-15 11:06:59,36.5
2015-01-15 11:58:54,36.5
2015-01-15 12:50:49,36.5
2015-01-15 13:42:44,36.5
2015-01-15 14:34:39,36.5
2015-01-15 15:26:34,36.5
2015-01-15 16:18:29,36.5
2015-01-15 17:10:24,36.4
2015-01-15 18:02:19,36.4
2015-01-15 18:54:14,36.4
2015-01-15 19:46:09,36.4
2015-01-15 20:38:04,36.5
2015-01-15 21:30:00,36.5
2015-01-15 22:21:55,36.5
2015-01-15 23:13:50,36.4
2015-01-16 00:05:45,36.4
2015-01-16 00:57:40,36.4
2015-01-16 01:49:35,36.4
2015-01-16 02:41:30,36.4
2015-01-16 03:33:25,36.4
2015-01-16 04:25:20,36.4
2015-01-16 05:17:15,36.4
2015-01-16 06:09:10,36.4
2015-01-16 07:01:05,36.4
2015-01-16 07:53:00,36.4
2015-01-16 08:44:55,36.4
2015-01-16 09:36:50,36.4
2015-01-16 10:28:45,36.4
2015-01-16 11:20:40,36.4
2015-01-16 12:12:35,36.3
2015-01-16 13:04:30,36.3
2015-01-16 13:56:25,36.3
2015-01-16 14:48:20,36.4
2015-01-16 15:40:16,36.3
2015-01-16 16:32:11,36.3
2015-01-16 17:24:06,36.4
2015-01-16 18:16:01,36.3
2015-01-16 19:07:56,36.3
2015-01-16 19:59:51,36.3
2015-01-16 20:51:46,36.3
2015-01-16 21:43:41,36.4
2015-01-16 22:35:36,36.3
2015-01-16 23:27:31,36.3
2015-01-17 00:19:26,36.3
2015-01-17 01:11:21,36.3
2015-01-17 02:03:16,36.3
2015-01-17 02:55:11,36.3
2015-01-17 03:47:06,36.3
2015-01-17 04:39:01,36.3
2015-01-17 05:30:56,36.2
2015-01-17 06:22:51,36.2
2015-01-17 07:14:46,36.2
2015-01-17 08:06:41,36.2
2015-01-17 08:58:36,36.2
2015-01-17 09:50:32,36.2
2015-01-17 10:42:27,36.2
2015-01-17 11:34:22,36.2
2015-01-17 12:26:17,36.2
2015-01-17 13:18:12,36.2
2015-01-17 14:10:07,36.2
2015-01-17 15:02:02,36.2
2015-01-17 15:53:57,36.2
2015-01-17 16:45:52,36.2
2015-01-17 17:37:47,36.2
2015-01-17 18:29:42,36.2
2015-01-17 19:21:37,36.2
2015-01-17 20:13:32,36.2
2015-01-17 21:05:27,36.3
2015-01-17 21:57:22,36.3
2015-01-17 22:49:17,36.3
2015-01-17 23:41:12,36.3
2015-01-18 00:33:07,36.3
2015-01-18 01:25:02,36.3
2015-01-18 02:16:57,36.3
2015-01-18 03:08:53,36.3
2015-01-18 04:00:48,36.3
2015-01-18 04:52:43,36.3
2015-01-18 05:44:38,36.3
2015-01-18 06:36:33,36.3
2015-01-18 07:28:28,36.3
2015-01-18 08:20:23,36.3
2015-01-18 09:12:18,36.3
2015-01-18 10:04:13,36.3
2015-01-18 10:56:08,36.3
2015-01-18 11:48:03,36.3
2015-01-18 12:39:58,36.3
2015-01-18 13:31:53,36.3
2015-01-18 14:23:48,36.3
2015-01-18 15:15:43,36.3
2015-01-18 16:07:38,36.2
2015-01-18 16:59:33,36.2
2015-01-18 17:51:28,36.2
2015-01-18 18:43:23,36.2
2015-01-18 19:35:18,36.2
2015-01-18 20:27:13,36.2
2015-01-18 21:19:09,36.2
2015-01-18 22:11:04,36.2
2015-01-18 23:02:59,36.2
2015-01-18 23:54:54,36.2
2015-01-19 00:46:49,36.2
2015-01-19 01:38:44,36.2
2015-01-19 02:30:39,36.2
2015-01-19 03:22:34,36.2
2015-01-19 04:14:29,36.2
2015-01-19 05:06:24,36.2
2015-01-19 05:58:19,36.2
2015-01-19 06:50:14,36.2
2015-01-19 07:42:09,36.2
2015-01-19 08:34:04,36.2
2015-01-19 09:25:59,36.2
2015-01-19 10:17:54,36.2
2015-01-19 11:09:49,36.2
2015-01-19 12:01:44,36.2
2015-01-19 12:53:39,36.2
2015-01-19 13:45:34,36.2
2015-01-19 14:37:30,36.2
2015-01-19 15:29:25,36.2
2015-01-19 16:21:20,36.2
2015-01-19 17:13:15,36.2
2015-01-19 18:05:10,36.2
2015-01-19 18:57:05,36.2
2015-01-19 19:49:00,36.2
2015-01-19 20:40:55,36.2
2015-01-19 21:32:50,36.2
2015-01-19 22:24:45,36.2
2015-01-19 23:16:40,36.2
2015-01-20 00:08:35,36.2
2015-01-20 01:00:30,36.2
2015-01-20 01:52:25,36.2
2015-01-20 02:44:20,36.2
2015-01-20 03:36:15,36.2
2015-01-20 04:28:10,36.2
2015-01-20 05:20:05,36.2
2015-01-20 06:12:00,36.3
2015-01-20 07:03:55,36.3
2015-01-20 07:55:50,36.3
2015-01-20 08:47:46,36.3
2015-01-20 09:39:41,36.3
2015-01-20 10:31:36,36.3
2015-01-20 11:23:31,36.3
2015-01-20 12:15:26,36.3
2015-01-20 13:07:21,36.4
2015-01-20 13:59:16,36.4
2015-01-20 14:51:11,36.4
2015-01-20 15:43:06,36.4
2015-01-20 16:35:01,36.4
2015-01-20 17:26:56,36.4
2015-01-20 18:18:51,36.4
2015-01-20 19:10:46,36.4
2015-01-20 20:02:41,36.4
2015-01-20 20:54:36,36.4
2015-01-20 21:46:31,36.5
2015-01-20 22:38:26,36.4
2015-01-20 23:30:21,36.5
2015-01-21 00:22:16,36.5
2015-01-21 01:14:11,36.5
2015-01-21 02:06:06,36.5
2015-01-21 02:58:02,36.5
2015-01-21 03:49:57,36.5
2015-01-21 04:41:52,36.5
2015-01-21 05:33:47,36.5
2015-01-21 06:25:42,36.6
2015-01-21 07:17:37,36.5
2015-01-21 08:09:32,36.6
2015-01-21 09:01:27,36.5
2015-01-21 09:53:22,36.5
2015-01-21 10:45:17,36.5
2015-01-21 11:37:12,36.6
2015-01-21 12:29:07,36.5
2015-01-21 13:21:02,36.6
2015-01-21 14:12:57,36.5
2015-01-21 15:04:52,36.6
2015-01-21 15:56:47,36.6
2015-01-21 16:48:42,36.6
2015-01-21 17:40:37,36.6
2015-01-21 18:32:32,36.6
2015-01-21 19:24:27,36.6
2015-01-21 20:16:23,36.6
2015-01-21 21:08:18,36.6
2015-01-21 22:00:13,36.6
2015-01-21 22:52:08,36.6
2015-01-21 23:44:03,36.6
2015-01-22 00:35:58,36.6
2015-01-22 01:27:53,36.5
2015-01-22 02:19:48,36.5
2015-01-22 03:11:43,36.5
2015-01-22 04:03:38,36.5
2015-01-22 04:55:33,36.4
2015-01-22 05:47:28,36.4
2015-01-22 06:39:23,36.4
2015-01-22 07:31:18,36.4
2015-01-22 08:23:13,36.4
2015-01-22 09:15:08,36.4
2015-01-22 10:07:03,36.4
2015-01-22 10:58:58,36.4
2015-01-22 11:50:53,36.3
2015-01-22 12:42:48,36.3
2015-01-22 13:34:43,36.3
2015-01-22 14:26:39,36.3
2015-01-22 15:18:34,36.3
2015-01-22 16:10:29,36.3
2015-01-22 17:02:24,36.3
2015-01-22 17:54:19,36.3
2015-01-22 18:46:14,36.3
2015-01-22 19:38:09,36.3
2015-01-22 20:30:04,36.3
2015-01-22 21:21:59,36.3
2015-01-22 22:13:54,36.3
2015-01-22 23:05:49,36.3
2015-01-22 23:57:44,36.3
2015-01-23 00:49:39,36.3
2015-01-23 01:41:34,36.3
2015-01-23 02:33:29,36.3
2015-01-23 03:25:24,36.4
2015-01-23 04:17:19,36.3
2015-01-23 05:09:14,36.3
2015-01-23 06:01:09,36.3
2015-01-23 06:53:04,36.3
2015-01-23 07:45:00,36.3
2015-01-23 08:36:55,36.3
2015-01-23 09:28:50,36.3
2015-01-23 10:20:45,36.3
2015-01-23 11:12:40,36.2
2015-01-23 12:04:35,36.2
2015-01-23 12:56:30,36.3
2015-01-23 13:48:25,36.2
2015-01-23 14:40:20,36.2
2015-01-23 15:32:15,36.2
2015-01-23 16:24:10,36.2
2015-01-23 17:16:05,36.2
2015-01-23 18:08:00,36.2
2015-01-23 18:59:55,36.2
2015-01-23 19:51:50,36.2
2015-01-23 20:43:45,36.2
2015-01-23 21:35:40,36.2
2015-01-23 22:27:35,36.2
2015-01-23 23:19:30,36.2
2015-01-24 00:11:25,36.2
2015-01-24 01:03:20,36.2
2015-01-24 01:55:16,36.2
2015-01-24 02:47:11,36.2
2015-01-24 03:39:06,36.2
2015-01-24 04:31:01,36.2
2015-01-24 05:22:56,36.2
2015-01-24 06:14:51,36.2
2015-01-24 07:06:46,36.2
2015-01-24 07:58:41,36.2
2015-01-24 08:50:36,36.2
2015-01-24 09:42:31,36.2
2015-01-24 10:34:26,36.2
2015-01-24 11:26:21,36.2
2015-01-24 12:18:16,36.2
2015-01-24 13:10:11,36.2
2015-01-24 14:02:06,36.2
2015-01-24 14:54:01,36.2
2015-01-24 15:45:56,36.2
2015-01-24 16:37:51,36.2
2015-01-24 17:29:46,36.2
2015-01-24 18:21:41,36.2
2015-01-24 19:13:36,36.2
2015-01-24 20:05:32,36.2
2015-01-24 20:57:27,36.2
2015-01-24 21:49:22,36.2
2015-01-24 22:41:17,36.3
2015-01-24 23:33:12,36.3
2015-01-25 00:25:07,36.3
2015-01-25 01:17:02,36.3
2015-01-25 02:08:57,36.3
2015-01-25 03:00:52,36.3
2015-01-25 03:52:47,36.4
2015-01-25 04:44:42,36.4
2015-01-25 05:36:37,36.4
2015-01-25 06:28:32,36.4
2015-01-25 07:20:27,36.4
2015-01-25 08:12:22,36.4
2015-01-25 09:04:17,36.4
2015-01-25 09:56:12,36.4
2015-01-25 10:48:07,36.4
2015-01-25 11:40:02,36.4
2015-01-25 12:31:57,36.4
2015-01-25 13:23:53,36.4
2015-01-25 14:15:48,36.4
2015-01-25 15:07:43,36.4
2015-01-25 15:59:38,36.4
2015-01-25 16:51:33,36.4
2015-01-25 17:43:28,36.4
2015-01-25 18:35:23,36.4
2015-01-25 19:27:18,36.4
2015-01-25 20:19:13,36.4
2015-01-25 21:11:08,36.4
2015-01-25 22:03:03,36.4
2015-01-25 22:54:58,36.4
2015-01-25 23:46:53,36.4
2015-01-26 00:38:48,36.4
2015-01-26 01:30:43,36.4
2015-01-26 02:22:38,36.4
2015-01-26 03:14:33,36.4
2015-01-26 04:06:28,36.4
2015-01-26 04:58:23,36.4
2015-01-26 05:50:18,36.3
2015-01-26 06:42:13,36.3
2015-01-26 07:34:09,36.4
2015-01-26 08:26:04,36.4
2015-01-26 09:17:59,36.4
2015-01-26 10:09:54,36.4
2015-01-26 11:01:49,36.4
2015-01-26 11:53:44,36.4
2015-01-26 12:45:39,36.4
2015-01-26 13:37:34,36.4
2015-01-26 14:29:29,36.4
2015-01-26 15:21:24,36.4
2015-01-26 16:13:19,36.4
2015-01-26 17:05:14,36.4
2015-01-26 17:57:09,36.5
2015-01-26 18:49:04,36.4
2015-01-26 19:40:59,36.5
2015-01-26 20:32:54,36.4
2015-01-26 21:24:49,36.4
2015-01-26 22:16:44,36.4
2015-01-26 23:08:39,36.4
2015-01-27 00:00:34,36.4
2015-01-27 00:52:30,36.4
2015-01-27 01:44:25,36.4
2015-01-27 02:36:20,36.4
2015-01-27 03:28:15,36.4
2015-01-27 04:20:10,36.4
2015-01-27 05:12:05,36.5
2015-01-27 06:04:00,36.4
2015-01-27 06:55:55,36.4
2015-01-27 07:47:50,36.4
2015-01-27 08:39:45,36.5
2015-01-27 09:31:40,36.4
2015-01-27 10:23:35,36.4
2015-01-27 11:15:30,36.4
2015-01-27 12:07:25,36.4
2015-01-27 12:59:20,36.4
2015-01-27 13:51:15,36.5
2015-01-27 14:43:10,36.5
2015-01-27 15:35:05,36.5
2015-01-27 16:27:00,36.5
2015-01-27 17:18:55,36.5
2015-01-27 18:10:50,36.5
2015-01-27 19:02:46,36.5
2015-01-27 19:54:41,36.5
2015-01-27 20:46:36,36.5
2015-01-27 21:38:31,36.5
2015-01-27 22:30:26,36.5
2015-01-27 23:22:21,36.5
2015-01-28 00:14:16,36.5
2015-01-28 01:06:11,36.5
2015-01-28 01:58:06,36.4
2015-01-28 02:50:01,36.4
2015-01-28 03:41:56,36.4
2015-01-28 04:33:51,36.4
2015-01-28 05:25:46,36.4
2015-01-28 06:17:41,36.4
2015-01-28 07:09:36,36.5
2015-01-28 08:01:31,36.4
2015-01-28 08:53:26,36.4
2015-01-28 09:45:21,36.5
2015-01-28 10:37:16,36.5
2015-01-28 11:29:11,36.4
2015-01-28 12:21:06,36.4
2015-01-28 13:13:02,36.4
2015-01-28 14:04:57,36.4
2015-01-28 14:56:52,36.4
2015-01-28 15:48:47,36.4
2015-01-28 16:40:42,36.4
2015-01-28 17:32:37,36.4
2015-01-28 18:24:32,36.4
2015-01-28 19:16:27,36.4
2015-01-28 20:08:22,36.5
2015-01-28 21:00:17,36.5
2015-01-28 21:52:12,36.4
2015-01-28 22:44:07,36.4
2015-01-28 23:36:02,36.4
2015-01-29 00:27:57,36.4
2015-01-29 01:19:52,36.4
2015-01-29 02:11:47,36.4
2015-01-29 03:03:42,36.5
2015-01-29 03:55:37,36.4
2015-01-29 04:47:32,36.5
2015-01-29 05:39:27,36.5
2015-01-29 06:31:23,36.4
2015-01-29 07:23:18,36.4
2015-01-29 08:15:13,36.5
2015-01-29 09:07:08,36.5
2015-01-29 09:59:03,36.5
2015-01-29 10:50:58,36.5
2015-01-29 11:42:53,36.5
2015-01-29 12:34:48,36.5
2015-01-29 13:26:43,36.4
2015-01-29 14:18:38,36.5
2015-01-29 15:10:33,36.5
2015-01-29 16:02:28,36.5
2015-01-29 16:54:23,36.5
2015-01-29 17:46:18,36.5
2015-01-29 18:38:13,36.5
2015-01-29 19:30:08,36.5
2015-01-29 20:22:03,36.4
2015-01-29 21:13:58,36.4
2015-01-29 22:05:53,36.4
2015-01-29 22:57:48,36.4
2015-01-29 23:49:43,36.4
2015-01-30 00:41:39,36.4
2015-01-30 01:33:34,36.3
2015-01-30 02:25:29,36.3
2015-01-30 03:17:24,36.3
2015-01-30 04:09:19,36.3
2015-01-30 05:01:14,36.3
2015-01-30 05:53:09,36.3
2015-01-30 06:45:04,36.3
2015-01-30 07:36:59,36.3
2015-01-30 08:28:54,36.3
2015-01-30 09:20:49,36.3
2015-01-30 10:12:44,36.3
2015-01-30 11:04:39,36.3
2015-01-30 11:56:34,36.3
2015-01-30 12:48:29,36.3
2015-01-30 13:40:24,36.3
2015-01-30 14:32:19,36.3
2015-01-30 15:24:14,36.4
